inspection_id,license_,violation_count,Management,Hygienic_Practices,Food_Preparation,Pests_Rodents,Utensils_Equipment,Physical_Facilities,Compliance,inspection_type,risk,results,aka_name,latitude,longitude,logistic_model_prediction,random_forest_prediction,binary_result
2316074,2652587,2,1,0,0,0,0,1,0,Canvass,Risk 1 (High),Pass,TACO BELL,41.79536247,-87.72336921,1,1,1
2316138,2695158,0,0,0,0,0,0,0,0,License,Risk 1 (High),Not Ready,DELHI DARBAR,41.99757606,-87.70500111,0,0,3
2316133,2032813,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),Out of Business,CHINESE YUM YUM,41.87783134,-87.64764835,0,0,3
2316081,2683305,2,1,0,0,0,0,1,0,License Re-Inspection,Risk 1 (High),Pass,THE MAIN PIZZA,42.01192483,-87.70123046,1,1,1
2316137,1800,15,2,2,2,1,6,2,0,Canvass,Risk 1 (High),Fail,PALERMO'S RESTAURANT,41.77863125,-87.71742438,0,0,0
2316108,1868847,2,0,1,0,0,0,1,0,Canvass Re-Inspection,Risk 1 (High),Pass w/ Conditions,PHO VIET,41.97270689,-87.65962161,1,1,1
2316070,2501654,7,2,1,1,0,0,1,0,Canvass,Risk 1 (High),Pass w/ Conditions,ACE HOTEL CHICAGO,41.88712191,-87.65203576,1,1,1
2316061,2488459,1,1,0,0,0,0,0,0,Canvass Re-Inspection,Risk 1 (High),Pass w/ Conditions,AVENIDA DEL SABOR,41.93109487,-87.77134438,1,1,1
2316013,23562,9,1,1,1,1,2,2,0,Canvass,Risk 1 (High),Fail,HEALTHCARE ALTERNATIVE SYSTEMS,41.91707339,-87.70193044,0,0,0
2315977,2263696,11,2,1,1,1,1,5,0,Complaint Re-Inspection,Risk 3 (Low),Pass w/ Conditions,EAST ROOM,41.9238731,-87.69916285,0,1,1
2316026,2141683,3,1,1,0,0,0,1,0,Canvass Re-Inspection,Risk 2 (Medium),Pass w/ Conditions,KRISPY KRUNCHY CHICKEN,41.99083407,-87.67677173,1,1,1
2316003,2506770,2,0,0,0,0,0,2,0,Canvass,Risk 1 (High),Pass,JELLYBEAN DAYCARE,41.73934321,-87.66300792,1,1,1
2316039,2363763,5,0,1,0,0,1,3,0,Canvass,Risk 1 (High),Pass,FRONTERA TORTAS BY RICK BAYLESS (T3 K4),42.0085364,-87.91442844,1,1,1
2315988,2215693,5,0,0,0,1,1,3,0,License Re-Inspection,Risk 1 (High),Fail,NEW BEGINNINGS DAY CARE CENTER,41.90930895,-87.76221584,1,0,0
2316005,2120653,3,1,0,0,0,0,1,0,Canvass,Risk 1 (High),Pass w/ Conditions,AU CHEVAL,41.88451546,-87.6474973,1,1,1
2316126,2464411,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),No Entry,CA PHE DA,41.85796313,-87.65335773,0,0,3
2316124,2233239,0,0,0,0,0,0,0,0,Canvass,Risk 2 (Medium),Out of Business,NITECAP COFFEE BAR LLC,41.85784563,-87.67028364,0,0,3
2315973,2464736,0,0,0,0,0,0,0,0,Canvass Re-Inspection,Risk 2 (Medium),Pass,VIENESTAR FAMILIAR,41.77741993,-87.70324865,1,1,1
2316035,2360056,6,3,1,1,0,0,0,0,Canvass,Risk 2 (Medium),Pass w/ Conditions,ONE STOP MARKET,41.83032422,-87.68518233,1,1,1
2316034,24612,4,1,1,0,0,1,1,0,Complaint Re-Inspection,Risk 3 (Low),Pass w/ Conditions,ESTRELLA BLANCA NIGHT CLUB,41.93666807,-87.7466546,1,1,1
2316015,1244983,5,0,0,0,0,2,3,0,Canvass,Risk 1 (High),Pass,VIA VENETO,41.99647012,-87.71750381,1,1,1
2316139,2694543,7,3,0,0,1,0,3,0,License,Risk 1 (High),Fail,CHILE TOREADO RESTAURANT,41.83048987,-87.67620688,0,0,0
2315984,2694780,9,1,2,1,2,1,2,0,License,Risk 2 (Medium),Fail,SMOKEY'S WING SHACK,41.90284877,-87.69306764,0,0,0
2315992,2308306,6,1,0,0,0,2,2,1,Canvass,Risk 1 (High),Fail,Mekato's Colombian Bakery,41.98020552,-87.69260038,1,0,0
2316031,2360056,0,0,0,0,0,0,0,0,Canvass,Risk 2 (Medium),Out of Business,ONE STOP MARKET,41.83032422,-87.68518233,0,0,3
2315993,2565062,6,0,1,0,0,2,2,1,Canvass,Risk 1 (High),Pass w/ Conditions,ARGO TEA (T3-L Near Lotto and TSA),42.0085364,-87.91442844,0,1,1
2316027,2501799,3,1,0,0,0,0,2,0,Complaint,Risk 1 (High),Pass,LOS PEKES ICE CREAM & COFFEE SHOP,41.77885534,-87.71712585,1,1,1
2316044,2694356,2,0,1,0,0,0,1,0,License,Risk 2 (Medium),Pass,FOODA - 100 N LASALLE,41.88323718,-87.63255558,1,1,1
2316047,1695019,10,2,0,2,0,4,2,0,Canvass,Risk 1 (High),Pass,URU-SWATI,41.99751644,-87.69592211,1,1,1
2316016,1985220,16,0,2,2,2,3,6,0,Canvass,Risk 1 (High),Fail,RHYME OR REASON,41.90331444,-87.67641672,0,0,0
2315983,2098691,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),Pass,Children of Peace Holy Trinity,41.86926446,-87.67381637,1,1,1
2316045,2516774,16,3,3,3,1,1,3,1,Canvass Re-Inspection,Risk 1 (High),Pass w/ Conditions,CAFE HOANG,41.90912536,-87.79562029,0,1,1
2316030,1947515,5,0,1,0,1,2,1,0,Canvass,Risk 1 (High),Fail,ARGO TEA  (T3 ROTUNDA),42.0085364,-87.91442844,1,0,0
2315996,75290,2,1,0,0,0,0,1,0,Complaint,Risk 1 (High),Pass,BP/SUBWAY,41.85207113,-87.6755623,1,1,1
2316043,61757,5,0,0,0,1,1,1,2,Complaint Re-Inspection,Risk 1 (High),Fail,HARMONY RESTAURANT,41.79216385,-87.78540566,0,0,0
2316041,2683264,0,0,0,0,0,0,0,0,License,Risk 3 (Low),Not Ready,SEA & OLIVE,41.90331444,-87.67641672,0,0,3
2316038,1045301,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),Out of Business,BELLY Q/URBAN BELLY II,41.88427445,-87.66243303,0,0,3
2315978,2658057,0,0,0,0,0,0,0,0,License Re-Inspection,Risk 3 (Low),Pass,BLINK FITNESS,41.83646835,-87.6655669,1,1,1
2316033,2349196,4,2,0,0,0,1,1,0,Canvass,Risk 1 (High),Pass w/ Conditions,GYU-KAKU RESTAURNAT,41.8842889,-87.66127942,1,1,1
2316006,1959577,3,1,0,0,2,0,0,0,Short Form Complaint,Risk 1 (High),Fail,Jimmy Johns,41.89176978,-87.65860461,0,0,0
2316042,2671261,11,4,3,1,0,1,2,0,License Re-Inspection,Risk 1 (High),Fail,CHARCOAL FLAME,42.00913302,-87.67384638,1,1,0
2316024,2560594,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),No Entry,OVERTIME BAR AND GRILL,41.93829811,-87.79390971,0,0,3
2316179,2694200,1,0,0,0,0,0,1,0,License Re-Inspection,Risk 3 (Low),Pass,DAEBAK KOREAN BBQ,41.85478378,-87.63273281,1,1,1
2315982,2622726,4,0,0,1,0,2,0,0,Complaint Re-Inspection,Risk 1 (High),Pass w/ Conditions,LAO SZE CHUAN,41.96995886,-87.65984318,1,1,1
2316046,2013974,1,0,0,1,0,0,0,0,Complaint,Risk 1 (High),Pass,TACO LULU,41.87916362,-87.64264996,1,1,1
2315979,2588911,2,1,1,0,0,0,0,0,Canvass Re-Inspection,Risk 1 (High),Pass w/ Conditions,THE LEARNING EXPERIENCE,41.8774307,-87.65715798,1,1,1
2316021,2684264,9,1,1,2,1,1,3,0,License,Risk 1 (High),Fail,LA TERRAZA,41.83938905,-87.72427111,0,0,0
2316018,1227983,5,1,0,1,0,2,1,0,Canvass Re-Inspection,Risk 1 (High),Pass w/ Conditions,SCHOOLYARD TAVERN & GRILL,41.94153946,-87.66401206,1,1,1
2315974,1588,5,4,1,0,0,0,0,0,Canvass Re-Inspection,Risk 2 (Medium),Pass w/ Conditions,JOHNNY O'S,41.83079178,-87.65082245,1,1,1
2315987,2447171,3,0,0,1,1,0,1,0,Short Form Complaint,Risk 1 (High),Fail,SYMPHONY MIDWAY,41.8119896,-87.74312825,1,0,0
2315997,2694835,3,2,1,0,0,0,0,0,License Re-Inspection,Risk 1 (High),Pass w/ Conditions,TAQUERIA DONA BALBIS,42.00678208,-87.6735975,1,1,1
2316023,1331660,4,0,0,1,1,0,1,1,Short Form Complaint,Risk 2 (Medium),Fail,GUADALAJARA BAKERY,41.91726718,-87.727264,0,0,0
2316049,1198178,17,3,2,2,2,1,5,0,Canvass,Risk 1 (High),Fail,FLOYD'S PUB,41.91745857,-87.68510264,0,0,0
2316037,2683262,0,0,0,0,0,0,0,0,License,Risk 1 (High),Not Ready,SEA & OLIVE,41.90331444,-87.67641672,0,0,3
2315994,2684543,0,0,0,0,0,0,0,0,License,Risk 1 (High),Pass w/ Conditions,LAO SZE CHUAN,41.96995886,-87.65984318,1,1,1
2316040,80875,14,1,1,2,1,5,3,0,Canvass,Risk 1 (High),Pass w/ Conditions,LONGMAN & EAGLE,41.93012612,-87.70723081,0,1,1
2316048,1909364,13,3,1,2,1,3,2,1,Complaint,Risk 2 (Medium),Fail,DUNKIN DONUTS/BASKIN ROBBINS,41.76687145,-87.72231684,0,0,0
2315998,2589629,0,0,0,0,0,0,0,0,Canvass,Risk 2 (Medium),Out of Business,ANTOJOS & SHAKES,41.90284877,-87.69306764,0,0,3
2315990,2215950,0,0,0,0,0,0,0,0,License,Risk 1 (High),Pass,Little Green Oak,41.93165821,-87.78585878,1,1,1
2316001,2098412,13,4,1,1,0,2,4,0,Canvass,Risk 1 (High),Pass w/ Conditions,QUESADILLA LA REINA DEL SUR INC,41.92271137,-87.68742756,1,1,1
2316025,2398356,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),No Entry,IRVING HALL,41.95294184,-87.77690831,0,0,3
2316051,27480,4,0,1,0,0,3,0,0,Complaint Re-Inspection,Risk 1 (High),Pass w/ Conditions,DOUBLE HAPPINESS,41.9731684,-87.65736358,1,1,1
2316178,2694198,1,0,0,0,0,0,1,0,License Re-Inspection,Risk 1 (High),Pass,DAEBAK KOREAN BBQ,41.85478378,-87.63273281,1,1,1
2315999,2417985,8,4,1,0,1,1,1,0,Complaint Re-Inspection,Risk 1 (High),Pass w/ Conditions,RAYMONDS TACOS # 3,41.92469427,-87.71859338,1,1,1
2316002,34220,8,0,0,0,0,3,4,1,Canvass Re-Inspection,Risk 1 (High),Fail,MACARONI GRILL (T3-K2),42.0085364,-87.91442844,1,0,0
2315909,2216102,0,0,0,0,0,0,0,0,License Re-Inspection,Risk 1 (High),Pass,PEACHTREE NURSERY AND LEARNING CENTER,41.92442457,-87.72256942,1,1,1
2315959,14897,0,0,0,0,0,0,0,0,Short Form Complaint,Risk 1 (High),Pass,POPEYES FAMOUS FRIED CHICKEN,41.88263294,-87.68662183,1,1,1
2315943,2517823,1,0,0,0,0,1,0,0,Complaint Re-Inspection,Risk 1 (High),Pass,HOME OF THE HOAGY,41.69231136,-87.65526825,1,1,1
2315967,2360064,12,5,1,1,0,2,2,0,Canvass Re-Inspection,Risk 1 (High),Pass w/ Conditions,TANOSHI,41.98309881,-87.66852394,1,1,1
2315932,2689613,1,1,0,0,0,0,0,0,License Re-Inspection,Risk 1 (High),Pass,LOS ASADORES MEXICAN GRILL,41.97582182,-87.71172941,1,1,1
2315964,15956,7,0,0,1,1,2,2,1,Complaint,Risk 1 (High),Fail,FIREWATER SALOON MOUNT GREENWOOD,41.69140619,-87.71830608,0,0,0
2315944,2247144,3,0,0,1,0,1,1,0,Canvass Re-Inspection,Risk 2 (Medium),Pass,ORIGINAL MAXWELL STREET GRILL,41.87370412,-87.70086462,1,1,1
2315929,2098683,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),Pass,St Malachy School,41.88314387,-87.68366627,1,1,1
2315938,1118829,0,0,0,0,0,0,0,0,Canvass Re-Inspection,Risk 1 (High),No Entry,PIECE,41.91039719,-87.6761811,0,0,3
2315942,12199,3,0,1,0,0,1,1,0,Canvass,Risk 1 (High),Pass,POPEYES,41.9322054,-87.69767924,1,1,1
2315953,2004600,4,1,0,0,0,2,1,0,Canvass,Risk 1 (High),Pass w/ Conditions,ADRIANS FOOD MARKET,41.93198942,-87.71969927,1,1,1
2315951,2658060,3,0,1,2,0,0,0,0,License Re-Inspection,Risk 3 (Low),Pass w/ Conditions,BLINK FITNESS,41.79875026,-87.72346641,1,1,1
2315972,2517786,4,0,1,1,0,0,1,1,Complaint,Risk 1 (High),Fail,MARISCOS LA COSTA,41.9025393,-87.66761746,0,0,0
2315948,2021498,6,1,1,0,0,3,1,0,Short Form Complaint,Risk 1 (High),Pass w/ Conditions,Jason's Wok,41.86878384,-87.68624469,1,1,1
2315969,2684305,1,1,0,0,0,0,0,0,Short Form Complaint,Risk 1 (High),Pass,JERKY JERK RARE,41.86890767,-87.68327539,1,1,1
2315955,1847167,6,2,1,1,0,1,0,0,Canvass,Risk 1 (High),Pass w/ Conditions,GOLDEN THAI,41.86918475,-87.66450967,1,1,1
2315961,2694394,3,0,0,2,0,1,0,0,License,Risk 3 (Low),Pass,K I AFRICAN RESTAURANT,42.01258706,-87.67448205,1,1,1
2315952,1878513,2,0,0,0,0,0,1,1,Canvass Re-Inspection,Risk 1 (High),Fail,IMMACULATE CONCEPTION SCHOOL,41.98671143,-87.80905499,1,0,0
2315965,2694744,5,2,1,1,0,0,1,0,License,Risk 2 (Medium),Fail,MEXI-TACOS,41.85045102,-87.65879786,1,0,0
2315949,2177682,10,2,1,0,1,3,2,0,Canvass,Risk 1 (High),Pass w/ Conditions,Red Square,41.90333103,-87.67543392,0,1,1
2315950,1953503,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),No Entry,SUBWAY RESTAURANT,41.93192146,-87.70774191,0,0,3
2315925,2658207,1,0,1,0,0,0,0,0,License,Risk 1 (High),Pass w/ Conditions,EXOS WORKS,41.88935425,-87.62410246,1,1,1
2315933,1225534,10,0,0,3,0,1,5,0,Canvass,Risk 1 (High),Fail,JEWEL FOOD STORE #3721,41.79435485,-87.77052715,1,1,0
2315912,2496239,2,1,0,0,0,0,1,0,Canvass Re-Inspection,Risk 1 (High),Pass w/ Conditions,LAS PALMAS,41.91042963,-87.67394168,1,1,1
2315945,2646244,0,0,0,0,0,0,0,0,License,Risk 1 (High),Not Ready,GAIJIN JAPANESE RESTAURANT,41.88570077,-87.65176312,0,0,3
2315958,1932544,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),Out of Business,JUBRANOS,41.86917813,-87.66490728,0,0,3
2315941,2690324,6,3,1,0,0,0,2,0,License Re-Inspection,Risk 1 (High),Pass w/ Conditions,LITTLE LAZO'S,41.91753166,-87.6872621,1,1,1
2315968,2626237,9,1,0,1,0,4,3,0,Canvass,Risk 1 (High),Pass,KUNG FU WOK RESTAURANT,41.99496878,-87.78543707,1,1,1
2315935,2694567,5,1,2,0,0,1,1,0,License,Risk 1 (High),Fail,,41.952958,-87.77592824,1,0,0
2315927,2590201,3,0,1,1,0,0,0,1,Complaint Re-Inspection,Risk 1 (High),Fail,SUBWAY,41.91039898,-87.69020683,1,1,0
2315931,2621807,6,0,0,0,0,2,3,1,Canvass,Risk 2 (Medium),Pass w/ Conditions,STARBUCKS,41.96767102,-87.76759624,0,1,1
2315928,2368562,2,0,0,0,1,1,0,0,License,Risk 1 (High),Fail,LEARNING THROUGH PLAY CENTER,41.92450053,-87.7345744,0,0,0
2315917,2256196,7,4,2,1,0,0,0,0,Canvass,Risk 2 (Medium),Pass w/ Conditions,CROSSTOWN FITNESS,41.88157048,-87.65332321,1,0,1
2315920,2690085,4,0,0,0,0,0,4,0,License Re-Inspection,Risk 2 (Medium),Pass,"TAISHA BEAUTY WORLD, LLC",41.76511411,-87.64426379,1,1,1
2315915,1045099,2,1,0,0,0,1,0,0,Canvass,Risk 1 (High),Pass w/ Conditions,IHOP,41.93219924,-87.69851035,1,1,1
2315926,2216009,3,0,1,0,1,0,1,0,License,Risk 1 (High),Fail,SERENDIPITY CHILDCARE,41.7141681,-87.65529116,0,0,0
2315940,2079697,0,0,0,0,0,0,0,0,Canvass Re-Inspection,Risk 1 (High),Pass,ROOTS HANDMADE PIZZA,41.89604491,-87.67560485,1,1,1
2315916,3305837,1,0,0,0,0,0,0,1,Canvass Re-Inspection,Risk 1 (High),Fail,INTRINSIC CHARTER SCHOOL,41.93901561,-87.74114754,1,0,0
2315936,1879140,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),Not Ready,PIECE OUT,41.91039968,-87.67601119,0,0,3
2315863,2549769,2,1,0,0,0,0,1,0,Canvass,Risk 1 (High),Fail,ROWE MIDDLE SCHOOL,41.89987532,-87.6638354,1,1,0
2315869,2694387,9,3,2,1,1,0,2,0,License,Risk 1 (High),Fail,TWISTED TACOS,41.87961078,-87.62685551,0,0,0
2315839,2694835,12,4,1,1,0,4,1,0,License,Risk 1 (High),Fail,TAQUERIA DONA BALBIS,42.00678208,-87.6735975,1,0,0
2315856,2626584,0,0,0,0,0,0,0,0,License,Risk 1 (High),Pass,BLOWFISH CONTEMPORARY SUSHI,41.98352604,-87.65931794,1,1,1
2315906,2064938,11,0,1,1,1,5,3,0,Canvass,Risk 1 (High),Pass w/ Conditions,SILOM12 THAI BUCKTOWN,41.91490098,-87.68466743,0,1,1
2315892,2437229,14,2,3,0,0,3,5,0,Canvass,Risk 1 (High),Pass w/ Conditions,BIRRIERIA ESTILO JALISCO,41.92247228,-87.68771381,1,1,1
2315840,46344,7,1,0,0,0,2,4,0,Complaint,Risk 1 (High),Pass w/ Conditions,I.H.O.P. RESTAURANT,41.95742942,-87.74757442,1,1,1
2315902,2293604,5,1,1,3,0,0,0,0,Canvass,Risk 2 (Medium),Pass w/ Conditions,SUPERMARKET LA FAMILIA,41.85035962,-87.68326751,1,1,1
2315874,2689521,4,0,0,1,1,0,2,0,License Re-Inspection,Risk 2 (Medium),Fail,LA CHAPARRITA,41.85045102,-87.65879786,1,0,0
2315846,2464515,1,0,0,0,0,1,0,0,Canvass Re-Inspection,Risk 1 (High),Pass,UNITED CLUB (T1-B6),42.0085364,-87.91442844,1,1,1
2315850,2694859,3,0,1,0,0,0,2,0,License,Risk 3 (Low),Pass,"VILLA VERDE OILS, LLC",41.92631894,-87.6407689,1,1,1
2315893,34154,7,0,1,0,0,2,4,0,Canvass,Risk 1 (High),Pass,GOOSE ISLAND CHICAGO (T3/L10),42.0085364,-87.91442844,1,1,1
2315851,1682368,7,2,1,0,0,0,3,0,Canvass,Risk 1 (High),Pass w/ Conditions,THE WINDSOR,41.96315882,-87.75684243,1,1,1
2315849,2026455,6,1,1,0,0,1,2,0,Canvass,Risk 1 (High),Pass w/ Conditions,B & L,41.90341001,-87.67029622,1,1,1
2315870,2694200,0,0,0,0,0,0,0,0,License,Risk 3 (Low),Fail,DAEBAK KOREAN BBQ,41.85478378,-87.63273281,1,1,0
2315891,2476335,5,1,1,0,0,1,2,0,Canvass Re-Inspection,Risk 1 (High),Pass w/ Conditions,CHINA PALACE,41.98992503,-87.65943958,1,1,1
2315854,2216138,7,0,0,1,1,0,4,0,License,Risk 1 (High),Pass w/ Conditions,NEW EINSTEINS ACADEMY,41.91543406,-87.67771613,0,1,1
2315836,2215953,3,0,1,0,0,0,2,0,License Re-Inspection,Risk 1 (High),Pass w/ Conditions,NEW AGE CHILDREN'S PREPARATORY ACADEMY,41.73185211,-87.60485274,1,1,1
2315881,20841,15,1,0,4,2,3,4,0,Canvass,Risk 1 (High),Fail,NORTHSIDE BAR AND GRILL,41.91151627,-87.6773407,0,0,0
2315877,2694548,16,3,4,2,0,5,2,0,License,Risk 1 (High),Fail,CHICAGO TAICHI BUBBLE TEA,42.00558686,-87.66107732,0,0,0
2315857,2588911,4,2,2,0,0,0,0,0,Canvass,Risk 1 (High),Fail,THE LEARNING EXPERIENCE,41.8774307,-87.65715798,1,1,0
2315844,1904304,3,0,1,1,0,0,1,0,Canvass,Risk 2 (Medium),Pass w/ Conditions,MCDONALD'S,41.82315835,-87.68923665,1,1,1
2315845,2678063,7,2,1,1,0,1,2,0,License,Risk 1 (High),Pass w/ Conditions,DANANG KITCHEN,41.97319036,-87.65575296,1,1,1
2315904,1645714,4,0,1,0,0,1,2,0,Canvass,Risk 1 (High),Pass w/ Conditions,KOREAN CHICKEN SOUP HOUSE,41.96807526,-87.73302715,1,1,1
2315883,1301621,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),Out of Business,COOPER'S,41.93992587,-87.66025188,0,0,3
2315871,2141683,3,0,2,0,0,0,1,0,Canvass,Risk 2 (Medium),Fail,KRISPY KRUNCHY CHICKEN,41.99083407,-87.67677173,1,1,0
2315867,1884293,2,0,0,1,0,1,0,0,Canvass Re-Inspection,Risk 1 (High),Pass w/ Conditions,GOLD COAST DOGS  (T3  L4),42.0085364,-87.91442844,1,1,1
2315838,2522051,3,0,0,0,0,0,3,0,License,Risk 1 (High),Pass,BLOWFISH CONTEMPORARY SUSHI,41.98352604,-87.65931794,1,1,1
2315861,2385316,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),Out of Business,BLOWFISH CONTEMPORARY SUSHI,41.98352604,-87.65931794,0,0,3
2315859,23811,4,0,1,1,0,0,2,0,Canvass,Risk 1 (High),Fail,Hitch Elementary School,41.98367756,-87.77908614,1,1,0
2315923,2608555,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),No Entry,LEARN CHARTER SCHOOL,41.88746153,-87.7021614,0,0,3
2315890,2002822,7,0,1,0,0,1,3,2,Complaint Re-Inspection,Risk 1 (High),Fail,SALAM RESTAURANT,41.96571902,-87.70853756,0,0,0
2315901,2583208,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),Out of Business,ANGRY PIG TAVERN,41.91034562,-87.67906658,0,0,3
2315858,2694198,5,1,0,2,0,1,1,0,License,Risk 1 (High),Fail,DAEBAK KOREAN BBQ,41.85478378,-87.63273281,1,0,0
2315835,1490057,0,0,0,0,0,0,0,0,Short Form Complaint,Risk 1 (High),Fail,SUPER CHINA BUFFET,41.92884722,-87.78578102,1,1,0
2315791,2589592,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),No Entry,CHEFSHAUN'S HUNGRY HIDEOUT,41.74987082,-87.68680008,0,0,3
2315767,2694484,6,1,0,0,0,1,4,0,License Re-Inspection,Risk 1 (High),Pass,FANNIE'S CAFE,41.95414263,-87.7487505,1,1,1
2315808,2630746,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),No Entry,TAQUERIA MI PUEBLO,41.80100544,-87.68661612,0,0,3
2315826,2636563,3,2,0,0,0,0,1,0,License,Risk 2 (Medium),Pass w/ Conditions,EMECHE CAKERY & CAFE,41.83131852,-87.62040842,1,1,1
2315776,2694783,4,3,0,0,0,0,1,0,License,Risk 1 (High),Pass w/ Conditions,TANO'S PIZZERIA,41.9540501,-87.70472907,1,1,1
2315768,2528169,4,1,1,0,0,1,1,0,Canvass Re-Inspection,Risk 1 (High),Pass w/ Conditions,CAFE VIENNA,41.92848737,-87.64204436,1,1,1
2315769,2602146,10,0,0,2,1,2,4,0,Complaint,Risk 1 (High),Fail,PAN ARTESANAL,41.92467025,-87.72044496,0,0,0
2315796,1878445,1,0,0,0,0,1,0,0,Canvass,Risk 1 (High),Fail,CYRUS H MCCORMICK ELEMENTARY SCHOOL MODULAR,41.84151128,-87.70631316,1,1,0
2315760,2442830,1,0,0,0,0,0,1,0,Canvass Re-Inspection,Risk 2 (Medium),Pass,VANILLE,41.94129418,-87.64429201,1,1,1
2315788,1495532,1,1,0,0,0,0,0,0,Canvass Re-Inspection,Risk 1 (High),Pass w/ Conditions,ALOHA GRILL HAWAIIAN BBQ INC.,41.92868792,-87.64248467,1,1,1
2315822,2583537,4,0,1,0,0,0,3,0,Canvass Re-Inspection,Risk 2 (Medium),Pass,SPEEDY CONVENIENT,41.77900505,-87.69345012,1,1,1
2315782,2263123,2,0,0,0,0,0,2,0,License,Risk 1 (High),Pass,BRAIN BOX LEARNING ACADEMY INC.,41.74988157,-87.68610812,1,1,1
2315805,1842823,16,3,1,2,0,3,4,2,Canvass,Risk 1 (High),Fail,MON LUNG CHOP SUEY,41.9000075,-87.66725382,0,0,0
2315803,2458722,14,1,1,1,0,2,8,1,Canvass,Risk 1 (High),Fail,CONTE'S PIZZA,41.73811752,-87.72169161,0,0,0
2315829,2694639,0,0,0,0,0,0,0,0,License,Risk 1 (High),Not Ready,LA CECINA RESTAURANT,41.80863043,-87.67361893,0,0,3
2315819,17732,10,4,2,1,0,1,1,0,Canvass Re-Inspection,Risk 2 (Medium),No Entry,BETTY'S ICECREAM,41.78684435,-87.70351,0,0,3
2315786,1473123,2,1,0,0,0,1,0,0,Canvass,Risk 2 (Medium),Pass w/ Conditions,DUNKIN DONUTS/BASKIN ROBBINS,41.86464673,-87.68600251,1,1,1
2315828,1939047,0,0,0,0,0,0,0,0,Canvass Re-Inspection,Risk 1 (High),Pass,THE SHRIMP SHACK,41.79213894,-87.78674848,1,1,1
2315833,1770200,11,1,1,2,1,3,2,0,Canvass,Risk 1 (High),Fail,CHERUBS,41.92497652,-87.69116242,0,0,0
2315802,24698,8,1,1,0,0,2,3,1,Short Form Complaint,Risk 2 (Medium),Fail,HAROLD'S CHICKEN SHACK #55,41.73637382,-87.62723156,0,0,0
2315757,2664063,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),Out of Business,ANTHONY'S DINER,41.94522591,-87.81607438,0,0,3
2315810,6414,6,2,1,2,0,1,0,0,Canvass,Risk 2 (Medium),Pass w/ Conditions,FRANK'S CHICAGO SHRIMP HOUSE,41.81218105,-87.70712481,1,1,1
2315753,2215972,0,0,0,0,0,0,0,0,License Re-Inspection,Risk 1 (High),Pass,THE LEARNING TREE ll,41.74299303,-87.72155821,1,1,1
2315751,2534843,3,0,1,0,0,0,2,0,Canvass,Risk 1 (High),Pass,THE PARTY ROOM,41.70767491,-87.65584841,1,1,1
2315830,1953463,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),No Entry,GEMINI BISTRO,41.92005754,-87.64101934,0,0,3
2315778,2678205,4,2,1,0,0,0,1,0,License Re-Inspection,Risk 1 (High),Fail,CAFE TACUBA CHICAGO,41.96798331,-87.74177611,1,1,0
2315798,2694378,12,2,4,3,0,2,1,0,License,Risk 2 (Medium),Fail,MINI MART,41.75131089,-87.59412352,0,0,0
2315779,1622034,18,2,2,2,0,3,7,0,Canvass,Risk 1 (High),Pass w/ Conditions,STANLEY'S GRILL,41.91026288,-87.66170857,1,1,1
2315770,2163012,9,3,1,1,0,1,3,0,Canvass,Risk 1 (High),Pass w/ Conditions,SUBWAY,41.98996531,-87.73343294,1,1,1
2315817,2278386,4,0,0,1,0,1,2,0,Canvass,Risk 1 (High),Pass,JOHNNY'S BEEF & GYROS,41.92362447,-87.64642729,1,1,1
2315809,1700,15,0,2,3,0,3,6,1,Canvass,Risk 1 (High),Fail,LA PERLA TAPATIA #2,41.9246512,-87.72194545,0,0,0
2315777,1984952,0,0,0,0,0,0,0,0,Canvass,Risk 2 (Medium),Out of Business,Millie's,41.93586585,-87.67433854,0,0,3
2315824,2664805,3,1,1,0,0,0,1,0,License Re-Inspection,Risk 2 (Medium),Pass,NEVERIA Y FRUTERIA MI LINDA MICHOACANA,41.78653077,-87.69277691,1,1,1
2315825,32188,0,0,0,0,0,0,0,0,Canvass,Risk 2 (Medium),Out of Business,CHRIS'S BAKERY,41.8191864,-87.69959542,0,0,3
2315785,2690341,11,3,1,2,2,0,3,0,License,Risk 1 (High),Fail,CHEW ON THIS,41.94522591,-87.81607438,0,0,0
