license_,aka_name,latitude,longitude,avg_violations,times_inspected,binary_results,model_prediction,logistic_model_prediction
2358986,MUSIC BOX THEATRE,41.94985726,-87.66394689,9.5,2,1,0,0
2589065,CREAMERIA LA ORDENA #1,41.78434853,-87.7230655,11,1,1,0,0
1516376,TARGET,41.93083392,-87.78913379,3.333333333,3,2,0,0
2683667,PACINOS,,,7.5,2,2,0,0
2677408,LA MOM KITCHEN,41.83436978,-87.64634011,0,2,2,0,0
2397526,JJ MAXWELL STREET,41.72223201,-87.62520901,5,2,1,0,0
2677167,THE BOIL CAJUN SEAFOOD,41.90315323,-87.67258598,13,1,2,1,1
1275490,POTBELLY SANDWICH WORKS,41.88059896,-87.62990739,1,1,1,1,1
2671466,GO! GROCER,41.86400154,-87.62422573,0,2,1,0,0
2114895,A MIDWEST KITCHEN,41.98576297,-87.77712907,4,1,1,0,0
2630707,LAA-MUSHKILA RESTAURANT,41.99607256,-87.67035563,3,1,1,0,0
2560593,DUNKIN DONUTS,42.00072012,-87.66065603,5.666666667,3,1,0,0
2206836,SUNRISE OF LINCOLN PARK,41.9316042,-87.64459203,9,1,2,0,0
2688898,TASTY CHICKEN & BURGER,41.87082601,-87.74476764,0,1,1,0,0
2665045,EL RAYO TACOS,41.85045102,-87.65879786,2,1,1,1,1
1991820,RED SNAPPER FISH CHICKEN & PIZZA,41.88023654,-87.75722039,7.666666667,3,2,2,2
2437275,UMAMI BURGER,41.88422708,-87.65151814,9,1,2,0,0
2683669,PACINOS,,,0,2,2,0,0
57689,LITTLE DENNIS,41.77893001,-87.69859995,15,2,2,0,0
2683668,PACINOS,,,0,2,2,0,0
2446779,BRASA ROJA RESTAURANT,41.96130544,-87.70664826,3,1,1,0,0
2422801,IRIE TAVERN,41.94364615,-87.65382314,13,2,2,0,0
2632018,ZAIQA RESTAURANT,41.99767447,-87.68675631,14,2,1,0,0
2578261,LA CALAVERA,41.89623436,-87.66401079,7,1,1,0,0
2600522,GUS'S WORLD FAMOUS FRIED CHICKEN,41.88926542,-87.62786766,0.5,2,1,0,0
2517205,MINI PALAPITA,41.97083376,-87.74482422,14,1,1,0,0
2689134,INS MARKET,41.88356531,-87.63963728,1,2,1,0,0
2647921,BOKEH,41.96716992,-87.7085787,0,2,2,0,0
2652916,FARMER'S BEST MARKET,41.9237818,-87.78625367,0,2,1,0,0
1968904,KHAN BBQ RESTAURANT,41.99761869,-87.68993948,19,2,1,0,0
2688790,CHIPMUNKS,41.93299009,-87.64086757,3,2,1,0,0
3933,PAMPANGA'S CUISINE FILIPINO RESTAURANT,41.99753276,-87.76690074,9.5,2,1,0,0
2556107,HUTCH AMERICAN KITCHEN AND BAR,41.97326137,-87.66762286,5,3,2,0,0
2677168,THE BOIL CAJUN SEAFOOD,41.90315323,-87.67258598,0,1,2,0,0
2689465,LIL SAM,41.88585156,-87.74553253,1,1,1,0,0
2647920,BOKEH,41.96716992,-87.7085787,12.5,2,2,0,0
2358944,BARCELLO'S PIZZA,41.94568947,-87.73490603,11,2,1,0,0
12380,CHICAGO JOE'S,41.9541631,-87.68573203,4.5,2,1,0,0
67609,DELIGHTFUL  PASTRIES,41.96756178,-87.77586829,5,2,1,0,0
2341067,TAQUERIA 5 DE MAYO,41.96119792,-87.68929407,3,2,1,0,0
2528595,CROWN DAYCARE CENTER,41.9619503,-87.65460338,3,1,1,0,0
2583411,Independence  Tap,41.95377451,-87.72645871,9,1,2,1,1
2658305,SALSA PICANTE,41.89902107,-87.68677928,0,1,2,0,0
2671463,GO! GROCER,41.86400154,-87.62422573,11,2,1,0,0
2373877,SNOW DRAGON,41.93008289,-87.64368254,8,2,2,0,0
2663543,LA MOM KITCHEN,41.83436978,-87.64634011,4.666666667,3,2,0,0
1937785,BLUE ROOSTER EVENT CATERING,41.95460302,-87.67365219,4.5,2,1,0,0
2304758,JOHN'S LIVE POULTRY,41.92372039,-87.77549546,2.666666667,3,2,0,0
2404722,SALSA PICANTE,41.89902107,-87.68677928,7.5,2,2,0,0
2437247,MARTINEZ SUPERMARKET,41.83474332,-87.65091517,5,1,1,1,1
1844144,"SUNVIEW GROCERY & PRODUCE, INC.",41.77791532,-87.77446237,7.428571429,7,2,0,0
2386048,CAFE ROSA,41.79613355,-87.76038586,9.25,4,1,1,1
2423912,GHAREEB NAWAZ RESTAURANT,41.99798375,-87.68142045,8.2,5,1,0,0
1953757,Fifolet Cajun,41.90331198,-87.67657337,16,2,2,0,0
2232538,DOLLAR INN PLUS,41.99767157,-87.69958492,6,1,1,1,1
2688961,"ERWIN P. MCKENNIE, INC",41.88434006,-87.69668735,3,1,1,0,0
30962,UDUPI PALACE RESTAURANT,41.99755003,-87.69402395,6.5,2,1,2,1
1738519,GLENN'S DINER,41.96161213,-87.67543735,13,2,1,0,0
1243865,JJ FISH,41.73558551,-87.67022566,9.5,2,2,0,0
22676,HALF SHELL,41.93287909,-87.64650055,4,2,1,0,0
2418331,LITTLE KIDS VILLAGE LEARNING,41.77886107,-87.7167453,3,1,1,0,0
2683701,HANABUSA CAFE,41.88196533,-87.62679322,2.5,4,1,0,0
2094011,EPIC BURGER,41.8793928,-87.64162618,2,1,1,1,1
2215932,IRVING PARK INFANT TODDLER CENTER,41.96132811,-87.70341968,0.5,2,2,0,0
2177832,LE PIANO,42.00881369,-87.66635392,12.33333333,3,1,0,0
2578249,POPEYE'S,41.70750957,-87.60818282,7,1,2,0,0
1492765,BRIDGEPORT COFFEE HOUSE,41.83794297,-87.65099272,3,1,1,0,0
2411687,ABC LEARNING CENTER INC.,41.72148181,-87.63355138,0,1,1,0,0
2358944,BARCELLO'S PIZZA,41.94568947,-87.73490603,11,2,2,2,1
2088718,PALETERIA LA PLAZA,41.93660299,-87.7469461,5,1,1,0,0
2314545,YOLK,41.93275742,-87.64148773,7.5,2,1,1,1
2114749,NEW LOVE TERIYAKI,41.82273508,-87.69448432,6,1,1,0,0
2129398,PANERA BREAD,41.88216417,-87.62451427,1.5,2,1,0,0
2609641,"HEALTHY ORGANIC KIDS,INC",41.90512375,-87.74617353,8,1,1,0,0
2294282,VILLA ROSA PIZZA,41.79651795,-87.7579178,7,1,1,1,1
2134060,WINGSTOP #587,41.79401754,-87.77414737,6,1,1,0,0
2314597,FERMIN'S POULTRY INC,41.78498088,-87.7230814,4,3,1,0,0
1821756,Ukrainian Cultural Center,41.89569168,-87.68343549,8,1,1,0,0
1772533,DUNKIN DONUTS,41.95823368,-87.75222572,3,1,1,1,1
2412626,CHIPMUNKS,41.93299009,-87.64086757,10,2,1,0,0
80290,DYLAN'S TAVERN & GRILL,41.87995707,-87.64128,11,1,2,0,0
2559835,MOD PIZZA,41.91094876,-87.65315955,7,1,1,0,0
2458402,Earl's BBQ,41.96868864,-87.77811463,13,4,1,1,1
21999,TACO & BURRITOS PALACE,41.9456985,-87.6492916,8.5,2,2,0,0
2385098,DUNKIN DONUTS,41.89561531,-87.70670533,4.5,2,1,0,0
2688841,"CHICK-FIL-A,INC.",41.88527796,-87.62778288,3,1,1,0,0
2671528,TATAS TACOS,41.95326383,-87.751092,0.5,2,1,0,0
2215489,"MONTESSORI ACADEMY & ASSOC., INC.",41.69358029,-87.64227024,4,2,2,1,1
2671182,RPM EVENTS ON THE WATER,41.88796934,-87.63088634,0,1,1,0,0
2535459,ELLA'S CORNER,41.8778613,-87.65933207,6,1,1,0,0
2671183,RPM EVENTS ON THE WATER,41.88796934,-87.63088634,0,1,1,0,0
2379215,NANDO'S PERI-PERI,41.93288386,-87.64627175,3.333333333,3,2,0,0
2608171,SHAWARMA STOP,41.93617191,-87.65340849,7.5,4,2,0,0
2043260,THE DOCK AT MONTROSE BEACH,41.96390894,-87.63863625,8,3,2,0,0
2658446,HEXE COFFEE,41.93276905,-87.67901049,0,1,1,1,1
2215984,KIDS R FIRST LEARNING CENTER,41.7566817,-87.64434493,8,3,2,0,0
2215954,A-ZMALL WORLD CHILD DEVELOPMENT CENTER,41.84346389,-87.717055,4,2,1,2,1
2684288,4301 ALLSTULE BUFFET,41.8149936,-87.7237077,1.5,2,1,0,0
1617900,LAS TABLAS,41.95348584,-87.75073173,8,2,1,0,0
1870339,TACO BURRITO KING,41.90920757,-87.78920248,5,2,1,0,0
2264071,CELIS NUTRICION,41.77901426,-87.70734216,4,1,1,0,0
2261760,TANOSHII SUSHI MIKE'S,41.88452285,-87.64652058,8,1,1,0,0
2683676,ROOSEVELT UNIVERSITY COFFEE SHOP,41.87624813,-87.62441918,5,3,2,0,0
2671466,GO! GROCER,41.86400154,-87.62422573,0,2,2,0,0
1802424,CARNICERIA Y FRUTERIA LOS ALTOS,41.82077153,-87.69940685,7.666666667,3,2,0,0
1422721,TROPI CUBA,41.92249267,-87.70235877,14,2,1,0,0
2671463,GO! GROCER,41.86400154,-87.62422573,11,2,2,0,0
2270363,PASTEL !,41.80554686,-87.72366059,5,1,1,0,0
2313774,SHILAS RESTAURANT,41.95276148,-87.74744675,11,2,1,0,0
2551148,Giordano's of Lincoln Square,41.96156203,-87.6794522,0,1,1,0,0
2535057,PRIMOS PIZZA,41.87676981,-87.64796315,10,1,1,0,0
2684159,DISCO TACO,41.96147827,-87.66949202,4,1,1,1,1
2659134,STEPPING STONES LEARINING INSTITUTION INC,41.73822207,-87.7214019,8,2,1,0,0
2215658,LIVING WITNESS LEARNING DAY CARE,41.95690749,-87.75711973,5.5,2,1,0,0
2670818,CRACKED ON MILWAUKEE,41.9066299,-87.67137624,0,2,2,0,0
2584046,HOME RUN INN,41.78932932,-87.74164564,0,1,1,0,0
2320734,SAPORI,41.9315785,-87.64882494,2.333333333,3,1,0,0
2671180,RPM EVENTS ON THE WATER,41.88796934,-87.63088634,0,1,1,0,0
2584045,HOME RUN INN,41.78932932,-87.74164564,0,1,1,0,0
2463968,PRIME FISH,41.74810406,-87.64411513,6,2,1,0,0
2560593,DUNKIN DONUTS,42.00072012,-87.66065603,5.666666667,3,2,0,0
2653036,HEXE COFFEE,41.93276905,-87.67901049,4,1,1,1,1
2549292,BENNETT DAY SCHOOL,41.89102615,-87.65200459,2,1,1,0,0
2670817,CRACKED ON MILWAUKEE,41.9066299,-87.67137624,7.333333333,3,2,1,1
2476760,KARACHI CHAT HOUSE,41.99766158,-87.68750364,14.33333333,3,1,0,0
2653037,HEXE COFFEE,41.93276905,-87.67901049,0,1,1,0,0
2368808,BURGER KING,41.76620155,-87.72259366,5,1,1,1,1
2437591,LA MICHOACANA FAVORITA LLC,41.7793768,-87.72292751,7,1,1,0,0
3775,JACKYS HOT DOGS,41.79456097,-87.72305196,3,1,1,0,0
1382145,FRESH MARKET PLACE,41.92764768,-87.76626652,10.5,2,1,0,0
2677822,RANGOON BURMA GROCERY STORE,41.99722245,-87.6945993,3.5,2,2,0,0
2689035,REAL GOOD STUFF CO,41.92493472,-87.64783287,1.5,2,2,0,0
1801271,FINLEY MAHONY'S,41.94924955,-87.6482598,6,2,1,2,1
2671181,RPM EVENTS ON THE WATER,41.88796934,-87.63088634,0,1,1,0,0
2688993,ZAYN FOOD MART,41.76541045,-87.63819691,11,1,1,1,1
2683806,Nepalese & Indian Cuisine,41.92706664,-87.69732984,12,1,1,0,0
2079685,WEBSTER'S WINE BAR,41.9288491,-87.70681721,9.333333333,3,2,0,0
1445833,MCDONALDS,41.8096287,-87.60736974,8,2,2,0,0
2496218,HYATT PLACE,41.88264999,-87.63547347,6,2,1,0,0
2374705,FORBIDDEN ROOT,41.89611415,-87.67144255,7,2,2,2,1
2262538,ARAMARK-SOLDIER FIELD,41.86262829,-87.61503109,12,1,2,0,0
2202278,SUNNY'S BAR B QUE,41.75526283,-87.64430781,11,2,2,0,0
2368802,BURGER KING #10366,41.81884058,-87.72411293,2,1,1,0,0
2689016,ESTHER'S ICE CREAM,41.88743405,-87.68184949,1,1,1,0,0
2560978,FAMILY DOLLAR #32004,41.75100452,-87.62787737,5.8,5,1,0,0
2579339,KIDZ CREATIVE CORNER,41.95092894,-87.67634618,1,1,1,0,0
2664974,ROSELAND PIZZAS AND TACOS,41.68524937,-87.619387,4,1,1,0,0
2271372,BOMBON CAKE DESIGN,41.79073435,-87.72323768,5.5,2,2,0,0
2026344,SUBWAY,41.9081776,-87.74621519,2.5,2,1,1,1
2405784,LITTLE BUGS LEARNING CENTER INC,41.90828802,-87.72632247,4,1,1,0,0
36126,LAWN MAGIC LOUNGE,41.76977201,-87.72267947,9.5,2,2,0,0
2689123,"ARAMARK SERVICES, INC",41.87225871,-87.62609461,2,1,1,0,0
2688786,IDOF  Fresh Mediterranean,42.00179879,-87.66090125,1,2,2,0,0
2215775,ABC PRESCHOOL,41.94945558,-87.77679089,1,1,1,0,0
2517705,WINGSTOP,41.87448906,-87.6273653,2,1,1,0,0
2601821,REGGIES ON THE BEACH,41.7808039,-87.57461558,0,2,1,0,0
2677241,DOLLAR ISLAND,41.9310402,-87.77519907,3,1,1,0,0
1434,GROUCHO'S BAR & GRILL,41.74051514,-87.72147836,3.5,2,1,0,0
2601820,REGGIES ON THE BEACH,41.7808039,-87.57461558,2.5,2,1,1,1
2152231,SERENA  RESTAURANT,41.99765535,-87.6878405,11,2,1,1,1
2179700,CHIPOTLE,41.94169393,-87.68837933,1.5,2,1,0,0
2536010,L'PATRON,41.85045102,-87.65879786,1,1,1,1,1
1305316,HAN BAT RESTAURANT,41.96843449,-87.69716822,7.5,2,1,0,0
1969710,SWEETWATER,41.88637741,-87.62438167,13,1,1,1,1
2522334,JR'S RED HOTS,41.91746648,-87.68681624,13.5,2,2,0,0
26055,POPEYE FAMOUS FRIED CHICKEN,41.89566173,-87.70671074,3,1,1,0,0
15456,RACINE BAKERY INC,41.79383818,-87.77530511,6,2,1,0,0
2368736,BURGER KING,41.9957096,-87.71579472,2.5,2,1,1,1
2216075,,41.88069925,-87.63972503,0,1,1,0,0
2518015,BRICKHOUSE TAVERN,41.94842204,-87.65732464,8,3,2,0,0
2689216,BRASA ROJA EXPRESS,41.95403468,-87.71942863,1,1,1,0,0
2549860,IDOF FRESH MEDITERRANIAN,42.00179879,-87.66090125,5.75,4,1,1,1
2463442,EMERALD CITY COFFEE,41.95389641,-87.65467574,7,1,1,0,0
1618579,MAHONEY'S PUB & GRILL,41.89214682,-87.65793602,1,2,1,0,0
2549925,THE LITE,41.79533443,-87.58427242,4.5,2,1,0,0
2109816,HENRY'S,41.8901664,-87.62854579,0,1,1,0,0
14622,SOUTH LOOP CLUB INC,41.87305558,-87.62741781,3,2,1,0,0
26528,RAYMOND'S HAMBURGERS & TACOS,41.84878118,-87.67542918,10,1,1,0,0
2684536,SOUTH DEERING MART,41.70268583,-87.55974771,9,1,1,0,0
2060206,BENTO BOX,41.91773477,-87.68438613,9.75,4,1,0,0
2158281,5411 EMPANADAS,41.9339798,-87.64601179,5.666666667,3,1,1,1
55418,Silli  Kori,41.90304274,-87.67934669,8.5,2,1,1,1
2078719,REVOLUTION BREWING,41.92353246,-87.69813956,12,2,1,0,0
2602146,PAN ARTESANAL,41.92467025,-87.72044496,5.666666667,3,1,0,0
1578473,FANFARES CATERING,41.72215179,-87.60520404,11,1,1,0,0
1446680,COCO PAZZO,41.89007262,-87.63559786,7,2,1,0,0
2196553,AU BON PAIN,41.97634621,-87.69879442,11,1,1,0,0
52004,PICK ME UP CAFE,41.94382098,-87.65396259,8,1,1,0,0
2689015,ESTHER'S ICE CREAM,41.88743405,-87.68184949,0,1,1,0,0
1196269,STARBUCKS COFFEE #2565,41.87685514,-87.64154407,2,1,1,0,0
1986217,7-ELEVEN,41.94590506,-87.74690752,9,2,1,0,0
2492789,BIRRIERIA DE LA TORRE MEXICAN RESTAURANT,41.77061934,-87.72270419,5.5,2,1,1,1
2203561,GREAT CHINA HOUSE,41.85031569,-87.67593597,5,1,1,1,1
2177328,FOSTER MEDICAL PAVILION PHARMACY,41.97634621,-87.69879442,2,1,1,1,1
2004404,CHINA HO RESTAURANT,41.79901235,-87.72318127,5,1,1,0,0
2689135,JUICERX,41.89325719,-87.62234986,3,1,1,0,0
2578636,SPACE519,41.89853034,-87.62177741,1,1,1,0,0
2043260,THE DOCK AT MONTROSE BEACH,41.96390894,-87.63863625,8,3,2,0,0
2341067,TAQUERIA 5 DE MAYO,41.96119792,-87.68929407,3,2,2,0,0
2569626,KIMURA SUSHI,41.86943381,-87.66264704,9,1,1,0,0
1646198,THREE STARS FOOD MARKET,41.88590557,-87.7064122,6,1,1,1,1
2631857,EVA'S CLUB,41.91716843,-87.71714485,7.5,2,1,0,0
2677669,OPUS,41.87942967,-87.62527091,9,3,2,1,1
2683692,LOUIS A. WEISS MEMORIAL HOSPITAL,41.96685955,-87.64913504,0,2,1,0,0
1650064,CHUBBY WIENERS,41.96634736,-87.68898365,4,1,1,1,1
2476381,OAZAS,41.96836673,-87.70589094,4.25,4,2,0,0
2358986,MUSIC BOX THEATRE,41.94985726,-87.66394689,9.5,2,2,0,0
2215472,BUSY BUMBLE BEE ACADEMY DAYCARE,41.77709239,-87.60600378,3,2,2,0,0
1937785,BLUE ROOSTER EVENT CATERING,41.95460302,-87.67365219,4.5,2,2,0,0
1695816,VILLAGE PIZZA,41.89585612,-87.68664749,10,2,2,0,0
2615751,LET'S EAT THAI,41.85045102,-87.65879786,4.875,8,2,0,0
2665227,TINTO & TAPAS,41.93785943,-87.82625503,0,1,1,0,0
2683676,ROOSEVELT UNIVERSITY COFFEE SHOP,41.87624813,-87.62441918,5,3,2,0,0
2152750,CAFFE' OLIVA,41.8920636,-87.61253372,13,2,1,1,1
2522733,DURUM CAFE,41.88305289,-87.6446886,15,3,1,0,0
55355,RAJ DARBAR,41.93075191,-87.64909233,3.166666667,6,1,0,0
1621501,FIVE STAR BAR & GRILL,41.89624197,-87.66344068,1,2,1,0,0
2570412,BON VIVANT CAKES LLC,41.96805859,-87.71076359,6,1,1,0,0
1970076,MR. SUBMARINE,41.92505954,-87.6668408,9,2,1,0,0
2220008,DIPPIN' DOTS ICE CREAM,41.88743405,-87.68184949,2,1,1,0,0
2677672,OPUS,41.87942967,-87.62527091,0,2,2,0,0
81565,LA LUNA BAKERY,41.9240544,-87.75203277,2.5,2,1,0,0
2683693,LOUIS A. WEISS MEMORIAL HOSPITAL,41.96685955,-87.64913504,5,2,1,0,0
2630936,,41.76555262,-87.62682483,6,2,2,1,1
2684518,KONA ICE OF NILES,41.85045102,-87.65879786,3,1,2,0,0
53171,HIROMI'S ORIENTAL RESTAURANT,41.96823261,-87.71865106,4.333333333,3,1,0,0
2671113,CONVENE,41.88052759,-87.63562385,0,2,2,1,1
2496427,LUNA LLENA SPORTS GRILL,41.93856566,-87.75855584,7,3,2,2,2
1879269,EDDY' S FOOD MART,42.01916462,-87.66839729,8,1,1,0,0
2506445,RED SNAPPER,41.90203403,-87.76571211,10,1,1,0,0
2677671,OPUS,41.87942967,-87.62527091,0,2,2,1,1
3759896,ACERO JOVITA IDAR CHARTER SCHOOL,41.80106791,-87.70883469,2.666666667,3,2,0,0
2671117,CONVENE,41.88052759,-87.63562385,0,2,2,0,0
2665228,TINTO & TAPAS,41.93785943,-87.82625503,0,1,1,1,1
2589062,DUNKIN DONUTS,41.77784508,-87.76638144,1,2,2,0,0
2671111,CONVENE,41.88052759,-87.63562385,0,2,2,0,0
2671118,CONVENE,41.88052759,-87.63562385,0,2,2,0,0
1874389,BEST TACO & BURRITO JOINT,41.92438087,-87.72620077,12.5,2,2,2,2
1986439,EAT AND RUN NFP,41.73562916,-87.66684643,6,5,2,0,0
60765,CASA CENTRAL COMMUNITY SERVICE,41.90598597,-87.69680736,7,1,1,0,0
1000774,RECLAIMED BAR AND RESTAURANT,41.94834586,-87.68815549,2.5,2,1,1,1
2419138,NEW CITY SUPPORTIVE LIVING,41.80836402,-87.66603343,2,1,1,0,0
2646924,DUNKIN DONUTS,41.92527648,-87.65303527,2.5,2,1,0,0
1942299,SEE THRU CHINESE RESTAURANT,41.90202972,-87.76602279,4,1,1,0,0
1741003,TAQUERIA EL CHARO DE SAN FRANCISCO,41.70261923,-87.53430877,11,3,2,2,2
2446998,MARIANO'S,41.93733844,-87.64445647,6.75,4,1,0,0
2671110,CONVENE,41.88052759,-87.63562385,12,2,2,1,1
2595711,WINGSTOP RESTAURANT,41.94207713,-87.68839243,3.5,2,1,0,0
2215984,KIDS R FIRST LEARNING CENTER,41.7566817,-87.64434493,8,3,2,0,0
43697,HARVESTIME FOODS,41.96867023,-87.69516275,7,1,1,0,0
2626476,STARBUCK'S,41.88342264,-87.62802165,3,2,1,1,1
2451485,DESSERT CONCEPTS LLC,41.96817754,-87.74420787,3,2,1,2,1
2551920,MARISCOS LUIS-ITO,41.80768469,-87.72964243,6,2,2,2,1
1542,MELLOW YELLOW,41.79965621,-87.58873571,1,2,1,0,0
2647834,MORANDS LIQUORS,41.70218656,-87.68163354,8,1,1,0,0
1212,BRUNA'S CAFE,41.84757384,-87.68321584,5,1,1,0,0
2589262,BROTHER & SISTERS ALL DAY,41.89574547,-87.68030341,6,1,1,0,0
1772607,BIRRIERIA JALISCO,41.80851121,-87.68669535,4,1,1,0,0
2659350,YAKISOBA MISOYA,41.93402583,-87.64604914,7,2,1,0,0
2032955,ARAMI,41.89586195,-87.67335104,4.5,2,1,2,1
44712,HOLLYWOOD GRILL,41.91051964,-87.66774969,10,2,1,0,0
24686,DUNKIN DONUTS,41.96873073,-87.67267203,4,2,1,0,0
2569276,DEL CAMPO PIZZERIA,41.7452078,-87.70241338,13,2,1,0,0
2133974,VAN BUREN & ASHLAND AMOCO,41.87646093,-87.66670765,0,1,1,0,0
1909968,JEWEL FOOD STORE #3376,41.88891817,-87.64447797,7,1,1,0,0
1476654,CERMAK PRODUCE,41.95859672,-87.70830958,1.5,2,1,0,0
2578266,UNITED FOOD MART,41.87186697,-87.69589835,8,2,1,0,0
2677112,HOGAR CAFE,41.79358651,-87.69348088,4,1,1,0,0
2206671,FRIEDMAN PLACE,41.98220622,-87.69290712,0,1,1,0,0
5079,L & P FOODS,41.76602561,-87.62477633,4,1,1,1,1
2636596,HAROLD'S THE FRIED WING KING,41.96549905,-87.65824707,5,3,1,1,1
2464464,MAN-O-SALWA,41.9974656,-87.69870592,2.333333333,3,1,0,0
1403943,BLUE BIRD BOWL,41.73756102,-87.71916759,5.5,2,1,0,0
2588975,LAFIESTA,41.81629174,-87.70088978,9,2,1,0,0
28008,GIORDANO'S ON SHERIDAN,42.00667979,-87.6614182,3.5,2,1,0,0
2379193,EL CUBANITO,41.92793173,-87.72672317,1.5,2,1,0,0
2313937,D&D PLACE RESTAURANT,41.74160421,-87.70232034,7.5,2,1,0,0
1738519,GLENN'S DINER,41.96161213,-87.67543735,13,2,1,0,0
1270916,"S & H CONVENIENT STORE,INC.",41.74990987,-87.70696835,9,2,1,0,0
2427620,EL MIRADOR RESTAURANT,41.93145721,-87.76052657,3.5,2,1,0,0
2659351,YAKISOBA MISOYA,41.93402583,-87.64604914,0,2,1,0,0
2069042,LA LENA,41.91005175,-87.72131578,11.4,5,1,0,0
70743,GATEWAY FOUNDATION-KEDZIE CENT,41.91219344,-87.70695426,5.5,2,2,2,1
2391792,CITY CAFE RESTAURANT,41.94014439,-87.72735832,5,2,1,0,0
22936,ORANGE ON ROSCOE,41.94310223,-87.67892832,2,2,1,0,0
1336958,CHICAGO'S PIZZA,41.96137293,-87.67682523,6,3,1,0,0
2664787,FOODA,41.89603605,-87.62413103,1.666666667,3,1,0,0
2215489,"MONTESSORI ACADEMY & ASSOC., INC.",41.69358029,-87.64227024,4,2,2,0,0
2688844,SOUTH CHINA KITCHEN II,41.75081791,-87.6830146,5,1,1,0,0
2658977,POP-EE'S MINI MART,41.70013279,-87.61268791,5,1,1,0,0
2501370,THE HOAGIE PLACE INC,41.74561896,-87.64374768,4,1,1,0,0
1959000,J J MINI STORE,41.94222417,-87.727132,8,1,1,0,0
1681213,LA ENCANTADA RESTAURANT,41.90992353,-87.71344146,9.666666667,3,1,1,1
4851,PAULINA SUPER MARKET INC,42.02008731,-87.67323456,9,1,1,0,0
2068861,SEADOG,41.90348137,-87.66510269,2,2,1,0,0
1379458,LAS ISLAS MARIAS,41.79496271,-87.72306328,9,1,1,0,0
14622,SOUTH LOOP CLUB INC,41.87305558,-87.62741781,3,2,1,0,0
2404371,LA JOSIE,41.88451686,-87.64739068,14,2,2,0,0
2615766,BUONA,41.8832528,-87.64764601,8,1,2,0,0
2688987,HALAL PERI PERI CHICKEN,41.99784774,-87.68948696,5,1,1,0,0
2397526,JJ MAXWELL STREET,41.72223201,-87.62520901,5,2,2,2,1
2245840,RICO FRESH MARKET,41.91740411,-87.7156725,12.33333333,3,2,0,0
2595327,MR BEEF ON HARLEM,41.95127467,-87.80706638,2,1,1,0,0
2141879,Damenzo's,41.87185371,-87.68603685,2,2,1,0,0
1894000,YOLK,41.86862204,-87.62426074,3,1,1,0,0
30212,POPEYE'S CHICKEN,41.93878413,-87.75863714,12.5,2,2,0,0
2641468,GREAT WALL CHINESE FOOD,42.00499183,-87.66101659,7.5,2,1,1,1
2632018,ZAIQA RESTAURANT,41.99767447,-87.68675631,14,2,2,2,2
1932299,AFC SUSHI@JEWEL-OSCO #3376,41.88891817,-87.64447797,1,1,1,0,0
3760050,ACERO RUFINO TAMAYO,41.79993702,-87.69382513,2,1,1,0,0
2569687,DUNKIN DONUTS,41.90579384,-87.72625114,2,1,1,0,0
2319777,MOMOTARO,41.88575837,-87.64841059,4,1,2,0,0
1647252,FRIEDMAN PLACE,41.98220622,-87.69290712,7,1,1,0,0
12380,CHICAGO JOE'S,41.9541631,-87.68573203,4.5,2,2,0,0
15630,MR SUBMARINE,41.97628834,-87.69250645,19,1,1,0,0
2363853,RESTAURANTE AMATEPEC ESTADO DE MEXICO,41.8007213,-87.70307308,3,1,1,0,0
2163786,ROLLS N BOWLS EXPRESS,41.96588385,-87.68660116,6,2,1,0,0
86985,SUBWAY SANDWICHES,41.96152382,-87.66603986,5,2,1,0,0
2215943,WEST AUSTIN DEVELOPMENT CENTER,41.88056364,-87.74861367,5,1,1,0,0
2506375,BURRITOS AIDA/TU BOTANA,41.78613073,-87.70386322,15,1,1,0,0
2437425,GALATA,41.86468822,-87.64574327,11,1,1,0,0
1139498,CHICAGO SWEET CONNECTION BAKERY,41.98224165,-87.78079861,8,1,1,0,0
1122732,BEL-AMI RESTAURANT,41.98205255,-87.69354121,10,1,1,0,0
2542212,SOUTH LOOP MARKET,41.93603915,-87.65382872,6.5,2,1,1,1
2391128,HANDCUT FOODS,41.9141105,-87.66325471,5,1,1,0,0
2601035,FACEBOOK,41.8855345,-87.63667609,5,2,1,0,0
2379419,TEQUILA CJ RESTAURANT,41.7969,-87.75543002,11.66666667,6,1,0,0
2314545,YOLK,41.93275742,-87.64148773,7.5,2,2,2,1
37209,LOS PANCHO'S RESTAURANT,41.77849967,-87.72673559,9.5,2,1,0,0
2631601,FANCY PLANTS CAFE,41.93903281,-87.64494165,6.5,2,1,0,0
2437868,LA ANTIGUA HACIENDA,41.85000937,-87.72457104,4.333333333,3,1,0,0
2060138,NEW STONY SUBMARINE,41.74116698,-87.58589024,4,1,1,0,0
2002814,Mc DONALDS,41.73986052,-87.7214563,2.25,4,1,1,1
2452276,RUIN DAILY,41.87709414,-87.64265497,7.5,2,1,0,0
1248488,A. J. HUDSON'S PUBLIC HOUSE,41.95073517,-87.6688129,5.25,4,1,0,0
2185079,NAF NAF GRILL,41.8830946,-87.63563266,8.25,4,1,0,0
1974239,THE WATERFRONT CAFE,41.99520222,-87.65539831,1,2,1,0,0
2412015,LITTLE SPROUTS DAYCARE INCORPORATED,41.7647865,-87.68461594,1,1,1,1,1
2600878,7-ELEVEN,41.94711654,-87.65545987,4,1,1,0,0
2550506,DAVE'S FOOD MART,41.75018331,-87.66822885,4,1,1,1,1
